Date,BSCICP03USM665S
2014-12-19,100.4709
2014-12-26,100.4709
2015-01-02,100.2009
2015-01-09,100.2009
2015-01-16,100.2009
2015-01-23,100.2009
2015-01-30,100.2009
2015-02-06,99.9876
2015-02-13,99.9876
2015-02-20,99.9876
2015-02-27,99.9876
2015-03-06,99.8414
2015-03-13,99.8414
2015-03-20,99.8414
2015-03-27,99.8414
2015-04-03,99.8016
2015-04-10,99.8016
2015-04-17,99.8016
2015-04-24,99.8016
2015-05-01,99.8618
2015-05-08,99.8618
2015-05-15,99.8618
2015-05-22,99.8618
2015-05-29,99.8618
2015-06-05,99.8534
2015-06-12,99.8534
2015-06-19,99.8534
2015-06-26,99.8534
2015-07-03,99.7189
2015-07-10,99.7189
2015-07-17,99.7189
2015-07-24,99.7189
2015-07-31,99.7189
2015-08-07,99.5194
2015-08-14,99.5194
2015-08-21,99.5194
2015-08-28,99.5194
2015-09-04,99.3037
2015-09-11,99.3037
2015-09-18,99.3037
2015-09-25,99.3037
2015-10-02,99.1083
2015-10-09,99.1083
2015-10-16,99.1083
2015-10-23,99.1083
2015-10-30,99.1083
2015-11-06,98.9515
2015-11-13,98.9515
2015-11-20,98.9515
2015-11-27,98.9515
2015-12-04,98.8961
2015-12-11,98.8961
2015-12-18,98.8961
2015-12-25,98.8961
2016-01-01,98.9842
2016-01-08,98.9842
2016-01-15,98.9842
2016-01-22,98.9842
2016-01-29,98.9842
2016-02-05,99.2045
2016-02-12,99.2045
2016-02-19,99.2045
2016-02-26,99.2045
2016-03-04,99.4484
2016-03-11,99.4484
2016-03-18,99.4484
2016-03-25,99.4484
2016-04-01,99.5774
2016-04-08,99.5774
2016-04-15,99.5774
2016-04-22,99.5774
2016-04-29,99.5774
2016-05-06,99.6891
2016-05-13,99.6891
2016-05-20,99.6891
2016-05-27,99.6891
2016-06-03,99.7663
2016-06-10,99.7663
2016-06-17,99.7663
2016-06-24,99.7663
2016-07-01,99.6764
2016-07-08,99.6764
2016-07-15,99.6764
2016-07-22,99.6764
2016-07-29,99.6764
2016-08-05,99.5149
2016-08-12,99.5149
2016-08-19,99.5149
2016-08-26,99.5149
2016-09-02,99.5626
2016-09-09,99.5626
2016-09-16,99.5626
2016-09-23,99.5626
2016-09-30,99.5626
2016-10-07,99.7381
2016-10-14,99.7381
2016-10-21,99.7381
2016-10-28,99.7381
2016-11-04,100.0150
2016-11-11,100.0150
2016-11-18,100.0150
2016-11-25,100.0150
2016-12-02,100.3356
2016-12-09,100.3356
2016-12-16,100.3356
2016-12-23,100.3356
2016-12-30,100.3356
2017-01-06,100.6217
2017-01-13,100.6217
2017-01-20,100.6217
2017-01-27,100.6217
2017-02-03,100.7861
2017-02-10,100.7861
2017-02-17,100.7861
2017-02-24,100.7861
2017-03-03,100.7350
2017-03-10,100.7350
2017-03-17,100.7350
2017-03-24,100.7350
2017-03-31,100.7350
2017-04-07,100.5796
2017-04-14,100.5796
2017-04-21,100.5796
2017-04-28,100.5796
2017-05-05,100.5768
2017-05-12,100.5768
2017-05-19,100.5768
2017-05-26,100.5768
2017-06-02,100.7531
2017-06-09,100.7531
2017-06-16,100.7531
2017-06-23,100.7531
2017-06-30,100.7531
2017-07-07,100.9291
2017-07-14,100.9291
2017-07-21,100.9291
2017-07-28,100.9291
2017-08-04,101.1861
2017-08-11,101.1861
2017-08-18,101.1861
2017-08-25,101.1861
2017-09-01,101.3573
2017-09-08,101.3573
2017-09-15,101.3573
2017-09-22,101.3573
2017-09-29,101.3573
2017-10-06,101.3252
2017-10-13,101.3252
2017-10-20,101.3252
2017-10-27,101.3252
2017-11-03,101.2930
2017-11-10,101.2930
2017-11-17,101.2930
2017-11-24,101.2930
2017-12-01,101.3516
2017-12-08,101.3516
2017-12-15,101.3516
2017-12-22,101.3516
2017-12-29,101.3516
2018-01-05,101.4013
2018-01-12,101.4013
2018-01-19,101.4013
2018-01-26,101.4013
2018-02-02,101.4252
2018-02-09,101.4252
2018-02-16,101.4252
2018-02-23,101.4252
2018-03-02,101.3066
2018-03-09,101.3066
2018-03-16,101.3066
2018-03-23,101.3066
2018-03-30,101.3066
2018-04-06,101.1819
2018-04-13,101.1819
2018-04-20,101.1819
2018-04-27,101.1819
2018-05-04,101.2266
2018-05-11,101.2266
2018-05-18,101.2266
2018-05-25,101.2266
2018-06-01,101.3374
2018-06-08,101.3374
2018-06-15,101.3374
2018-06-22,101.3374
2018-06-29,101.3374
2018-07-06,101.3969
2018-07-13,101.3969
2018-07-20,101.3969
2018-07-27,101.3969
2018-08-03,101.4961
2018-08-10,101.4961
2018-08-17,101.4961
2018-08-24,101.4961
2018-08-31,101.4961
2018-09-07,101.4086
2018-09-14,101.4086
2018-09-21,101.4086
2018-09-28,101.4086
2018-10-05,101.2012
2018-10-12,101.2012
2018-10-19,101.2012
2018-10-26,101.2012
2018-11-02,100.9887
2018-11-09,100.9887
2018-11-16,100.9887
2018-11-23,100.9887
2018-11-30,100.9887
2018-12-07,100.6761
2018-12-14,100.6761
2018-12-21,100.6761
2018-12-28,100.6761
2019-01-04,100.5258
2019-01-11,100.5258
2019-01-18,100.5258
2019-01-25,100.5258
2019-02-01,100.3620
2019-02-08,100.3620
2019-02-15,100.3620
2019-02-22,100.3620
2019-03-01,100.2309
2019-03-08,100.2309
2019-03-15,100.2309
2019-03-22,100.2309
2019-03-29,100.2309
2019-04-05,100.0109
2019-04-12,100.0109
2019-04-19,100.0109
2019-04-26,100.0109
2019-05-03,99.8087
2019-05-10,99.8087
2019-05-17,99.8087
2019-05-24,99.8087
2019-05-31,99.8087
2019-06-07,99.6265
2019-06-14,99.6265
2019-06-21,99.6265
2019-06-28,99.6265
2019-07-05,99.4084
2019-07-12,99.4084
2019-07-19,99.4084
2019-07-26,99.4084
2019-08-02,99.1341
2019-08-09,99.1341
2019-08-16,99.1341
2019-08-23,99.1341
2019-08-30,99.1341
2019-09-06,98.9264
2019-09-13,98.9264
2019-09-20,98.9264
2019-09-27,98.9264
2019-10-04,98.8601
2019-10-11,98.8601
2019-10-18,98.8601
2019-10-25,98.8601
2019-11-01,98.8818
2019-11-08,98.8818
2019-11-15,98.8818
2019-11-22,98.8818
2019-11-29,98.8818
2019-12-06,98.9869
2019-12-13,98.9869
2019-12-20,98.9869
2019-12-27,98.9869
2020-01-03,99.1539
2020-01-10,99.1539
2020-01-17,99.1539
2020-01-24,99.1539
2020-01-31,99.1539
2020-02-07,99.0393
2020-02-14,99.0393
2020-02-21,99.0393
2020-02-28,99.0393
2020-03-06,98.6312
2020-03-13,98.6312
2020-03-20,98.6312
2020-03-27,98.6312
2020-04-03,98.1855
2020-04-10,98.1855
2020-04-17,98.1855
2020-04-24,98.1855
2020-05-01,98.4136
2020-05-08,98.4136
2020-05-15,98.4136
2020-05-22,98.4136
2020-05-29,98.4136
2020-06-05,99.2437
2020-06-12,99.2437
2020-06-19,99.2437
2020-06-26,99.2437
2020-07-03,99.9476
2020-07-10,99.9476
2020-07-17,99.9476
2020-07-24,99.9476
2020-07-31,99.9476
2020-08-07,100.4147
2020-08-14,100.4147
2020-08-21,100.4147
2020-08-28,100.4147
2020-09-04,100.7143
2020-09-11,100.7143
2020-09-18,100.7143
2020-09-25,100.7143
2020-10-02,100.9829
2020-10-09,100.9829
2020-10-16,100.9829
2020-10-23,100.9829
2020-10-30,100.9829
2020-11-06,101.1468
2020-11-13,101.1468
2020-11-20,101.1468
2020-11-27,101.1468
2020-12-04,101.3619
2020-12-11,101.3619
2020-12-18,101.3619
2020-12-25,101.3619
2021-01-01,101.5407
2021-01-08,101.5407
2021-01-15,101.5407
2021-01-22,101.5407
2021-01-29,101.5407
2021-02-05,101.7788
2021-02-12,101.7788
2021-02-19,101.7788
2021-02-26,101.7788
2021-03-05,101.9768
2021-03-12,101.9768
2021-03-19,101.9768
2021-03-26,101.9768
2021-04-02,101.9350
2021-04-09,101.9350
2021-04-16,101.9350
2021-04-23,101.9350
2021-04-30,101.9350
2021-05-07,101.8528
2021-05-14,101.8528
2021-05-21,101.8528
2021-05-28,101.8528
2021-06-04,101.7171
2021-06-11,101.7171
2021-06-18,101.7171
2021-06-25,101.7171
2021-07-02,101.5841
2021-07-09,101.5841
2021-07-16,101.5841
2021-07-23,101.5841
2021-07-30,101.5841
2021-08-06,101.5373
2021-08-13,101.5373
2021-08-20,101.5373
2021-08-27,101.5373
2021-09-03,101.5773
2021-09-10,101.5773
2021-09-17,101.5773
2021-09-24,101.5773
2021-10-01,101.5794
2021-10-08,101.5794
2021-10-15,101.5794
2021-10-22,101.5794
2021-10-29,101.5794
2021-11-05,101.4980
2021-11-12,101.4980
2021-11-19,101.4980
2021-11-26,101.4980
2021-12-03,101.2974
2021-12-10,101.2974
2021-12-17,101.2974
2021-12-24,101.2974
2021-12-31,101.2974
2022-01-07,101.1222
2022-01-14,101.1222
2022-01-21,101.1222
2022-01-28,101.1222
2022-02-04,101.0105
2022-02-11,101.0105
2022-02-18,101.0105
2022-02-25,101.0105
2022-03-04,100.8473
2022-03-11,100.8473
2022-03-18,100.8473
2022-03-25,100.8473
2022-04-01,100.6536
2022-04-08,100.6536
2022-04-15,100.6536
2022-04-22,100.6536
2022-04-29,100.6536
2022-05-06,100.4397
2022-05-13,100.4397
2022-05-20,100.4397
2022-05-27,100.4397
2022-06-03,100.1548
2022-06-10,100.1548
2022-06-17,100.1548
2022-06-24,100.1548
2022-07-01,99.9454
2022-07-08,99.9454
2022-07-15,99.9454
2022-07-22,99.9454
2022-07-29,99.9454
2022-08-05,99.7755
2022-08-12,99.7755
2022-08-19,99.7755
2022-08-26,99.7755
2022-09-02,99.5473
2022-09-09,99.5473
2022-09-16,99.5473
2022-09-23,99.5473
2022-09-30,99.5473
2022-10-07,99.3156
2022-10-14,99.3156
2022-10-21,99.3156
2022-10-28,99.3156
2022-11-04,99.0952
2022-11-11,99.0952
2022-11-18,99.0952
2022-11-25,99.0952
2022-12-02,98.9148
2022-12-09,98.9148
2022-12-16,98.9148
2022-12-23,98.9148
2022-12-30,98.9148
2023-01-06,98.7724
2023-01-13,98.7724
2023-01-20,98.7724
2023-01-27,98.7724
2023-02-03,98.6821
2023-02-10,98.6821
2023-02-17,98.6821
2023-02-24,98.6821
2023-03-03,98.5953
2023-03-10,98.5953
2023-03-17,98.5953
2023-03-24,98.5953
2023-03-31,98.5953
2023-04-07,98.5573
2023-04-14,98.5573
2023-04-21,98.5573
2023-04-28,98.5573
2023-05-05,98.5284
2023-05-12,98.5284
2023-05-19,98.5284
2023-05-26,98.5284
2023-06-02,98.5325
2023-06-09,98.5325
2023-06-16,98.5325
2023-06-23,98.5325
2023-06-30,98.5325
2023-07-07,98.5976
2023-07-14,98.5976
2023-07-21,98.5976
2023-07-28,98.5976
2023-08-04,98.7070
2023-08-11,98.7070
2023-08-18,98.7070
2023-08-25,98.7070
2023-09-01,98.7569
2023-09-08,98.7569
2023-09-15,98.7569
2023-09-22,98.7569
2023-09-29,98.7569
2023-10-06,98.6900
2023-10-13,98.6900
2023-10-20,98.6900
2023-10-27,98.6900
2023-11-03,98.6678
2023-11-10,98.6678
2023-11-17,98.6678
2023-11-24,98.6678
2023-12-01,98.7607
2023-12-08,98.7607
2023-12-15,98.7607
2023-12-22,98.7607
2023-12-29,98.7607
2024-01-05,98.9699
2024-01-12,98.9699
2024-01-19,98.9699
2024-01-26,98.9699
2024-02-02,98.9699
2024-02-09,98.9699
2024-02-16,98.9699
2024-02-23,98.9699
2024-03-01,98.9699
2024-03-08,98.9699
2024-03-15,98.9699
2024-03-22,98.9699
2024-03-29,98.9699
2024-04-05,98.9699
2024-04-12,98.9699
2024-04-19,98.9699
2024-04-26,98.9699
2024-05-03,98.9699
2024-05-10,98.9699
2024-05-17,98.9699
2024-05-24,98.9699
2024-05-31,98.9699
2024-06-07,98.9699
2024-06-14,98.9699
2024-06-21,98.9699
2024-06-28,98.9699
2024-07-05,98.9699
2024-07-12,98.9699
2024-07-19,98.9699
2024-07-26,98.9699
2024-08-02,98.9699
2024-08-09,98.9699
2024-08-16,98.9699
2024-08-23,98.9699
2024-08-30,98.9699
2024-09-06,98.9699
2024-09-13,98.9699
2024-09-20,98.9699
2024-09-27,98.9699
2024-10-04,98.9699
2024-10-11,98.9699
2024-10-18,98.9699
2024-10-25,98.9699
2024-11-01,98.9699
2024-11-08,98.9699
2024-11-15,98.9699
2024-11-22,98.9699
2024-11-29,98.9699
2024-12-06,98.9699
2024-12-13,98.9699
2024-12-20,98.9699
2024-12-27,98.9699
2025-01-03,98.9699
2025-01-10,98.9699
2025-01-17,98.9699
2025-01-24,98.9699
2025-01-31,98.9699
2025-02-07,98.9699
2025-02-14,98.9699
2025-02-21,98.9699
2025-02-28,98.9699
2025-03-07,98.9699
2025-03-14,98.9699
2025-03-21,98.9699
2025-03-28,98.9699
2025-04-04,98.9699
2025-04-11,98.9699
2025-04-18,98.9699
2025-04-25,98.9699
2025-05-02,98.9699
2025-05-09,98.9699
2025-05-16,98.9699
2025-05-23,98.9699
2025-05-30,98.9699
2025-06-06,98.9699
2025-06-13,98.9699
2025-06-20,98.9699
2025-06-27,98.9699
2025-07-04,98.9699
2025-07-11,98.9699
2025-07-18,98.9699
2025-07-25,98.9699
2025-08-01,98.9699
2025-08-08,98.9699
2025-08-15,98.9699
2025-08-22,98.9699
2025-08-29,98.9699
2025-09-05,98.9699
2025-09-12,98.9699
2025-09-19,98.9699
2025-09-26,98.9699
2025-10-03,98.9699
2025-10-10,98.9699
2025-10-17,98.9699
2025-10-24,98.9699
2025-10-31,98.9699
2025-11-07,98.9699
2025-11-14,98.9699
2025-11-21,98.9699
2025-11-28,98.9699
2025-12-05,98.9699
2025-12-12,98.9699
2025-12-19,98.9699
2025-12-26,98.9699
2026-01-02,98.9699
2026-01-09,98.9699
2026-01-16,98.9699
2026-01-23,98.9699
2026-01-30,98.9699
2026-02-06,98.9699
2026-02-13,98.9699
2026-02-20,98.9699
2026-02-27,98.9699
2026-03-06,98.9699
2026-03-13,98.9699
2026-03-20,98.9699
2026-03-27,98.9699
2026-04-03,98.9699
2026-04-10,98.9699
2026-04-17,98.9699
2026-04-24,98.9699
